player_name,team,season,position,minutes_played,goals,assists,yellow_cards,red_cards
Rubén Alcaraz,Cádiz,s2122,Midfielder,1105.0,2.0,0.0,7.0,0.0
Rubén Alcaraz,Cádiz,s2223,   DMC,1263.0,2.0,0.0,6.0,1.0
Rubén Alcaraz,Cádiz,s2324,Not Available,3138.0,3.0,1.0,13.0,0.0
Rubén Blanco,Celta de Vigo,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Rubén Duarte,Alavés,s2122,Defender,2627.0,0.0,4.0,10.0,1.0
Rubén Duarte,Alavés,s2324,Not Available,1875.0,2.0,1.0,7.0,0.0
Rubén García,Osasuna,s2122,Forward,2395.0,1.0,6.0,1.0,0.0
Rubén García,Osasuna,s2223,   AM(CLR) FW,708.0,1.0,2.0,2.0,0.0
Rubén García,Osasuna,s2324,Not Available,1549.0,3.0,2.0,1.0,0.0
Rubén García,Osasuna,s2425,RW,77.0,0.0,0.0,0.0,0.0
Rubén Iranzo,Valencia,s2122,Defender,134.0,0.0,0.0,2.0,0.0
Rubén Peña,Osasuna,s2223,   D(R) M(LR),656.0,0.0,1.0,1.0,1.0
Rubén Peña,Osasuna,s2324,Not Available,2105.0,0.0,2.0,3.0,0.0
Rubén Peña,Osasuna,s2425,RW,13.0,0.0,0.0,0.0,0.0
Rubén Peña,Villarreal,s2122,Forward,127.0,0.0,0.0,1.0,0.0
Rubén Rochina,Granada,s2122,Midfielder,739.0,1.0,3.0,3.0,0.0
Rubén Sobrino,Cádiz,s2122,Forward,1856.0,4.0,1.0,3.0,0.0
Rubén Sobrino,Cádiz,s2223,   AM(CLR) FW,1466.0,2.0,1.0,6.0,0.0
Rubén Sobrino,Cádiz,s2324,Not Available,1648.0,0.0,1.0,8.0,1.0
Rubén Sánchez,Espanyol,s2122,Midfielder,148.0,0.0,1.0,0.0,0.0
Rubén Sánchez,Espanyol,s2223,   M(R),583.0,0.0,2.0,1.0,0.0
Rubén Yáñez,Getafe,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Rui Silva,Real Betis,s2223,   GK,1710.0,0.0,0.0,2.0,0.0
Rui Silva,Real Betis,s2324,Not Available,2475.0,0.0,0.0,4.0,0.0
Rui Silva,Real Betis,s2425,GK,90.0,0.0,0.0,0.0,0.0
Rui Tiago Dantas da Silva,Real Betis,s2122,Goalkeeper,1963.0,0.0,0.0,2.0,0.0
Rúben Miguel Nunes Vezo,Levante,s2122,Defender,2420.0,0.0,0.0,4.0,0.0
Salvador Sevilla,Mallorca,s2122,Midfielder,1510.0,5.0,3.0,2.0,0.0
Salvador Sánchez Ponce,Cádiz,s2122,Midfielder,1400.0,2.0,1.0,1.0,1.0
Salvi Sánchez,Rayo Vallecano,s2223,   AM(R),296.0,0.0,0.0,2.0,0.0
Samu Castillejo,Valencia,s2223,   AM(CLR),1119.0,3.0,0.0,6.0,0.0
Samuel Chukwueze,Villarreal,s2122,Midfielder,1329.0,3.0,3.0,4.0,0.0
Samuel Chukwueze,Villarreal,s2223,   AM(CR),1394.0,3.0,5.0,1.0,0.0
Samuel Dias Lino,Atlético Madrid,s2324,Not Available,2087.0,4.0,5.0,0.0,0.0
Samuel Lino,Atlético Madrid,s2425,"AM,WB,CM",90.0,0.0,0.0,1.0,0.0
Samuel Lino,Valencia,s2223,   AM(LR) FW,2056.0,2.0,1.0,3.0,0.0
Samuel Omorodion,Alavés,s2324,Not Available,2003.0,9.0,1.0,6.0,0.0
Samuel Umtiti,Barcelona,s2122,Defender,90.0,0.0,0.0,1.0,0.0
Samú Costa,Almería,s2223,   M(C),1241.0,1.0,0.0,3.0,0.0
Samú Costa,Mallorca,s2324,Not Available,2305.0,1.0,1.0,8.0,0.0
Samú Costa,Mallorca,s2425,LM,90.0,0.0,0.0,0.0,0.0
Sandro Ramírez,Getafe,s2122,Forward,1471.0,3.0,0.0,7.0,0.0
Sandro Ramírez,Las Palmas,s2324,Not Available,1819.0,1.0,3.0,3.0,0.0
Sandro Ramírez,Las Palmas,s2425,RW,23.0,1.0,0.0,0.0,0.0
Santi Comesaña,Rayo Vallecano,s2223,   M(C),1482.0,1.0,0.0,4.0,0.0
Santi Comesaña,Villarreal,s2324,Not Available,1656.0,2.0,0.0,6.0,2.0
Santi Comesaña,Villarreal,s2425,"CM,LM",90.0,0.0,0.0,0.0,0.0
Santiago Arias,Granada,s2122,Defender,433.0,1.0,0.0,1.0,0.0
Santiago Arzamendia,Cádiz,s2122,Defender,462.0,1.0,0.0,2.0,0.0
Santiago Arzamendia,Cádiz,s2223,   D(L) M(L),386.0,0.0,0.0,0.0,0.0
Santiago Bueno,Girona,s2223,   D(C),2148.0,0.0,1.0,4.0,1.0
Santiago Comesaña,Rayo Vallecano,s2122,Midfielder,2698.0,1.0,2.0,10.0,1.0
Santiago Mina Lorenzo,Celta de Vigo,s2122,Forward,2378.0,7.0,3.0,4.0,0.0
Santiago Mouriño,Alavés,s2425,"CB,DM",27.0,0.0,0.0,0.0,0.0
Saul Coco,Las Palmas,s2324,Not Available,2293.0,1.0,0.0,6.0,1.0
Saul García,Alavés,s2122,Defender,3.0,0.0,0.0,0.0,0.0
Savio,Girona,s2324,Not Available,2989.0,9.0,10.0,5.0,0.0
Saúl Ñíguez,Atlético Madrid,s2223,   D(CL) M(CLR),640.0,1.0,1.0,7.0,0.0
Saúl Ñíguez,Atlético Madrid,s2324,Not Available,1363.0,1.0,5.0,8.0,1.0
Saúl Ñíguez,Sevilla,s2425,LM,90.0,0.0,0.0,0.0,0.0
Scott McKenna,Las Palmas,s2425,"LB,CB",22.0,0.0,0.0,0.0,0.0
Selim Amallah,Valencia,s2324,Not Available,597.0,0.0,1.0,3.0,1.0
Selim Amallah,Valladolid,s2223,   AM(CL) FW,55.0,0.0,0.0,0.0,1.0
Selim Amallah,Valladolid,s2425,CM,68.0,0.0,0.0,0.0,0.0
Serge Aurier,Villarreal,s2122,Defender,1003.0,0.0,1.0,4.0,0.0
Sergi,Leganés,s2425,CB,90.0,0.0,0.0,0.0,0.0
Sergi Altimira,Real Betis,s2324,Not Available,566.0,1.0,0.0,1.0,0.0
Sergi Altimira,Real Betis,s2425,DM,14.0,0.0,0.0,0.0,0.0
Sergi Canós,Valencia,s2324,Not Available,1234.0,1.0,2.0,2.0,0.0
Sergi Canós,Valencia,s2425,LM,9.0,0.0,0.0,0.0,0.0
Sergi Cardona,Las Palmas,s2324,Not Available,2816.0,1.0,2.0,10.0,0.0
Sergi Cardona,Villarreal,s2425,LB,90.0,0.0,0.0,0.0,0.0
Sergi Darder,Espanyol,s2122,Midfielder,3132.0,3.0,9.0,4.0,0.0
Sergi Darder,Espanyol,s2223,   M(CL),2225.0,4.0,2.0,2.0,0.0
Sergi Darder,Mallorca,s2324,Not Available,2154.0,2.0,5.0,4.0,0.0
Sergi Darder,Mallorca,s2425,RM,71.0,0.0,0.0,0.0,0.0
Sergi Dominguez,Barcelona,s2425,CB,30.0,0.0,0.0,0.0,0.0
Sergi Guardiola,Cádiz,s2223,   FW,287.0,2.0,0.0,0.0,0.0
Sergi Guardiola,Cádiz,s2324,Not Available,475.0,1.0,1.0,1.0,0.0
Sergi Guardiola,Rayo Vallecano,s2425,FW,4.0,0.0,0.0,0.0,0.0
Sergi Gómez,Espanyol,s2122,Defender,2723.0,1.0,2.0,1.0,1.0
Sergi Gómez,Espanyol,s2223,   D(CR),1526.0,0.0,0.0,0.0,1.0
Sergi Gómez,Espanyol,s2425,CB,90.0,0.0,0.0,0.0,0.0
Sergi Roberto,Barcelona,s2122,Defender,399.0,2.0,1.0,1.0,0.0
Sergi Roberto,Barcelona,s2223,   D(R) M(CR),869.0,3.0,1.0,2.0,0.0
Sergi Roberto,Barcelona,s2324,Not Available,863.0,3.0,2.0,4.0,0.0
Sergio Agüero,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Sergio Akieme,Almería,s2223,   D(L),2118.0,1.0,0.0,5.0,0.0
Sergio Akieme,Almería,s2324,Not Available,1676.0,2.0,0.0,2.0,0.0
Sergio Arribas,Almería,s2324,Not Available,2055.0,9.0,4.0,1.0,0.0
Sergio Arribas,Real Madrid,s2223,   Midfielder,9.0,0.0,0.0,0.0,0.0
Sergio Asenjo,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Sergio Asenjo,Valladolid,s2223,   GK,720.0,0.0,0.0,0.0,0.0
Sergio Barcia,Granada,s2122,Defender,77.0,0.0,0.0,0.0,0.0
Sergio Bono,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Sergio Busquets,Barcelona,s2122,Midfielder,3202.0,2.0,0.0,12.0,0.0
Sergio Busquets,Barcelona,s2223,   DMC,1563.0,0.0,3.0,4.0,1.0
Sergio Camello,Mirandés,s2122,Forward,2894.0,15.0,4.0,6.0,0.0
Sergio Camello,Rayo Vallecano,s2223,   FW,1777.0,5.0,3.0,1.0,0.0
Sergio Camello,Rayo Vallecano,s2324,Not Available,1668.0,3.0,1.0,3.0,0.0
Sergio Camello,Rayo Vallecano,s2425,FW,28.0,1.0,0.0,0.0,0.0
Sergio Canales,Real Betis,s2122,Midfielder,2803.0,5.0,7.0,7.0,0.0
Sergio Canales,Real Betis,s2223,   M(CLR),1565.0,4.0,2.0,2.0,1.0
Sergio Carreira,Celta de Vigo,s2425,RM,45.0,0.0,0.0,0.0,0.0
Sergio Diez Roldán,Atlético Madrid,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Sergio Escudero,Granada,s2122,Defender,1428.0,2.0,1.0,6.0,0.0
Sergio Escudero,Valladolid,s2223,   D(L) M(L),885.0,0.0,0.0,3.0,0.0
Sergio Guardiola Navarro,Rayo Vallecano,s2122,Forward,1712.0,8.0,2.0,3.0,0.0
Sergio Gómez,Real Sociedad,s2425,RW,23.0,0.0,0.0,0.0,0.0
Sergio Herrera,Osasuna,s2122,Goalkeeper,3240.0,0.0,0.0,3.0,0.0
Sergio Herrera,Osasuna,s2223,   GK,1080.0,0.0,0.0,3.0,0.0
Sergio Herrera,Osasuna,s2324,Not Available,2870.0,0.0,0.0,2.0,0.0
Sergio Herrera,Osasuna,s2425,GK,90.0,0.0,0.0,0.0,0.0
Sergio León,Valladolid,s2223,   FW,1017.0,5.0,1.0,0.0,1.0
Sergio Moreno,Amorebieta,s2122,Forward,663.0,0.0,0.0,2.0,0.0
Sergio Postigo,Levante,s2122,Defender,849.0,0.0,0.0,3.0,0.0
Sergio Ramos,Sevilla,s2324,Not Available,2518.0,3.0,0.0,7.0,1.0
Sergio Reguilón,Atlético Madrid,s2223,   D(L) M(L),85.0,0.0,0.0,0.0,1.0
Sergio Rico,Mallorca,s2122,Goalkeeper,1260.0,0.0,0.0,0.0,0.0
Sergio Rodelas,Granada,s2324,Not Available,122.0,0.0,1.0,0.0,0.0
Sergio Ruiz,Granada,s2324,Not Available,2501.0,0.0,4.0,9.0,0.0
Sergio Santos,Real Madrid,s2122,Defender,10.0,0.0,0.0,0.0,0.0
Sergiño Dest,Barcelona,s2122,Defender,1514.0,0.0,3.0,2.0,0.0
Seydouba Cissé,Leganés,s2425,AM,73.0,0.0,0.0,0.0,0.0
Sheraldo Becker,Real Sociedad,s2324,Not Available,772.0,2.0,2.0,1.0,0.0
Sheraldo Becker,Real Sociedad,s2425,LW,90.0,0.0,0.0,0.0,0.0
Shkodran Mustafi,Levante,s2122,Defender,658.0,1.0,0.0,1.0,0.0
Shon Weissman,Granada,s2324,Not Available,78.0,0.0,0.0,0.0,0.0
Sidnei Rechel da Silva Júnior,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Siebe van der Heyden,Mallorca,s2324,Not Available,284.0,0.0,0.0,2.0,1.0
Silvi Clúa,Girona,s2425,CM,65.0,0.0,0.0,0.0,0.0
Sime Vrsaljko,Atlético Madrid,s2122,Defender,908.0,1.0,2.0,4.0,0.0
Simo,Espanyol,s2223,   Defender,85.0,0.0,0.0,0.0,0.0
Sokratis Papastathopoulos,Real Betis,s2324,Not Available,1135.0,0.0,0.0,6.0,0.0
Sory Kaba,Las Palmas,s2324,Not Available,720.0,1.0,1.0,2.0,0.0
Srdjan Babic,Almería,s2223,   D(C),1935.0,1.0,0.0,3.0,0.0
Srdjan Babic,Almería,s2324,Not Available,90.0,0.0,0.0,0.0,0.0
Stanis Idumbo,Sevilla,s2425,RW,9.0,0.0,0.0,0.0,0.0
Stanko Jurić,Valladolid,s2425,CM,29.0,0.0,0.0,0.0,0.0
Stefan Mitrovic,Getafe,s2122,Defender,2670.0,0.0,0.0,8.0,1.0
Stefan Mitrovic,Getafe,s2223,   D(C),1039.0,0.0,0.0,3.0,0.0
Stefan Mitrovic,Getafe,s2324,Not Available,700.0,1.0,0.0,3.0,0.0
Stefan Savic,Atlético Madrid,s2122,Defender,2440.0,0.0,0.0,12.0,0.0
Stefan Savic,Atlético Madrid,s2223,   D(C),1496.0,0.0,0.0,4.0,2.0
Stefan Savic,Atlético Madrid,s2324,Not Available,1631.0,0.0,0.0,5.0,1.0
Stoichkov,Alavés,s2425,AM,23.0,0.0,0.0,0.0,0.0
Stole Dimitrievski,Rayo Vallecano,s2122,Goalkeeper,2771.0,0.0,0.0,0.0,0.0
Stole Dimitrievski,Rayo Vallecano,s2223,   GK,2160.0,0.0,0.0,3.0,0.0
Stole Dimitrievski,Rayo Vallecano,s2324,Not Available,3330.0,0.0,0.0,2.0,0.0
Suso,Sevilla,s2223,   AM(CLR) FW,565.0,1.0,1.0,1.0,0.0
Suso,Sevilla,s2324,Not Available,1514.0,1.0,4.0,5.0,1.0
Suso,Sevilla,s2425,FW,29.0,0.0,0.0,0.0,0.0
Sébastien Haller,Leganés,s2425,FW,90.0,0.0,0.0,0.0,0.0
Tadeo Allende,Celta de Vigo,s2324,Not Available,330.0,1.0,0.0,1.0,0.0
Tadeo Allende,Celta de Vigo,s2425,FW,2.0,0.0,0.0,0.0,0.0
Taichi Hara,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Takefusa Kubo,Mallorca,s2122,Midfielder,1606.0,1.0,0.0,4.0,0.0
Takefusa Kubo,Real Sociedad,s2223,   AM(CLR) FW,1603.0,4.0,3.0,2.0,0.0
Takefusa Kubo,Real Sociedad,s2324,Not Available,2155.0,7.0,4.0,2.0,0.0
Takefusa Kubo,Real Sociedad,s2425,RW,67.0,0.0,0.0,0.0,0.0
Takuma Asano,Mallorca,s2425,"RW,LW",71.0,0.0,0.0,0.0,0.0
Tanguy Nianzou,Sevilla,s2223,   D(C),1235.0,1.0,0.0,1.0,1.0
Tanguy Nianzou,Sevilla,s2324,Not Available,315.0,0.0,0.0,3.0,0.0
Tanguy Nianzou,Sevilla,s2425,CB,90.0,0.0,0.0,0.0,0.0
Tete Morente,Elche,s2223,   M(CLR),990.0,1.0,0.0,4.0,0.0
Theodor Corbeanu,Granada,s2324,Not Available,196.0,1.0,0.0,2.0,0.0
Thiago Galhardo do Nascimento Rocha,Celta de Vigo,s2122,Forward,1132.0,2.0,2.0,5.0,0.0
Thibaut Courtois,Real Madrid,s2122,Goalkeeper,3240.0,0.0,0.0,1.0,0.0
Thibaut Courtois,Real Madrid,s2223,   GK,1710.0,0.0,0.0,0.0,0.0
Thibaut Courtois,Real Madrid,s2324,Not Available,333.0,0.0,0.0,0.0,0.0
Thibaut Courtois,Real Madrid,s2425,GK,90.0,0.0,0.0,0.0,0.0
Thierno Barry,Villarreal,s2425,FW,26.0,0.0,0.0,0.0,0.0
Thierry Correia,Valencia,s2223,   D(R) M(R),1482.0,0.0,0.0,3.0,0.0
Thierry Correia,Valencia,s2324,Not Available,2157.0,0.0,2.0,4.0,1.0
Thierry Correia,Valencia,s2425,RB,90.0,0.0,0.0,0.0,0.0
Thierry Rendall Correia,Valencia,s2122,Defender,1424.0,0.0,1.0,5.0,0.0
Thomas Carrique,Celta de Vigo,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Thomas Delaney,Sevilla,s2122,Midfielder,1544.0,2.0,1.0,2.0,1.0
Thomas Giaquinto,Mallorca,s2122,Midfielder,0.0,0.0,0.0,0.0,0.0
Thomas Lemar,Atlético Madrid,s2122,Midfielder,1445.0,4.0,5.0,2.0,0.0
Thomas Lemar,Atlético Madrid,s2223,   AM(CLR),824.0,0.0,2.0,0.0,0.0
Thomas Lemar,Atlético Madrid,s2324,Not Available,166.0,0.0,0.0,0.0,0.0
Thomas Lemar,Atlético Madrid,s2425,CM,7.0,0.0,0.0,0.0,0.0
Théo Bongonda,Cádiz,s2223,   AM(LR),1079.0,2.0,2.0,0.0,0.0
Tiago Manuel Dias Correia,Rayo Vallecano,s2122,Forward,851.0,1.0,2.0,2.0,0.0
Tinotenda Kadewere,Mallorca,s2223,   AM(R) FW,380.0,1.0,0.0,0.0,0.0
Tomás Alarcón,Cádiz,s2122,Midfielder,1423.0,0.0,1.0,5.0,0.0
Tomás Alarcón,Cádiz,s2223,   DMC,222.0,0.0,0.0,0.0,1.0
Tomás Conechny,Alavés,s2425,LW,67.0,0.0,0.0,1.0,0.0
Tomás Mendes,Alavés,s2122,Midfielder,8.0,0.0,0.0,0.0,0.0
Tomás Pina,Alavés,s2122,Midfielder,1442.0,0.0,0.0,4.0,0.0
Toni Fuidias,Real Madrid,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Toni Kroos,Real Madrid,s2122,Midfielder,2108.0,1.0,3.0,4.0,0.0
Toni Kroos,Real Madrid,s2223,   M(C),1447.0,2.0,3.0,0.0,1.0
Toni Kroos,Real Madrid,s2324,Not Available,2130.0,1.0,8.0,3.0,0.0
Toni Lato,Mallorca,s2324,Not Available,1546.0,0.0,1.0,3.0,0.0
Toni Lato,Mallorca,s2425,LB,71.0,0.0,0.0,0.0,0.0
Toni Lato,Valencia,s2223,   D(L) M(L),650.0,1.0,0.0,1.0,0.0
Toni Martínez,Alavés,s2425,FW,21.0,1.0,0.0,0.0,0.0
Toni Villa,Girona,s2223,   AM(CLR),661.0,1.0,2.0,2.0,0.0
Toni Villa,Girona,s2324,Not Available,11.0,0.0,0.0,0.0,0.0
Toni Villa,Valladolid,s2223,   AM(CLR),91.0,0.0,0.0,0.0,0.0
Tonny Vilhena,Espanyol,s2122,Midfielder,936.0,1.0,1.0,4.0,0.0
Umar Sadiq,Real Sociedad,s2223,   FW,83.0,1.0,0.0,0.0,0.0
Umar Sadiq,Real Sociedad,s2324,Not Available,1074.0,3.0,1.0,4.0,0.0
Umar Sadiq,Real Sociedad,s2425,FW,24.0,0.0,0.0,0.0,0.0
Unai Dufur,Osasuna,s2122,Midfielder,90.0,0.0,0.0,0.0,0.0
Unai García,Osasuna,s2122,Defender,1407.0,0.0,0.0,5.0,0.0
Unai García,Osasuna,s2223,   D(C),1365.0,0.0,1.0,6.0,1.0
Unai García,Osasuna,s2324,Not Available,559.0,1.0,0.0,4.0,1.0
Unai Gómez,Athletic Club,s2324,Not Available,867.0,2.0,0.0,1.0,0.0
Unai Gómez,Athletic Club,s2425,DM,34.0,0.0,0.0,1.0,0.0
Unai López,Rayo Vallecano,s2122,Midfielder,1154.0,0.0,0.0,5.0,0.0
Unai López,Rayo Vallecano,s2223,   M(CR),875.0,1.0,2.0,1.0,0.0
Unai López,Rayo Vallecano,s2324,Not Available,2123.0,1.0,2.0,9.0,0.0
Unai López,Rayo Vallecano,s2425,CM,45.0,0.0,0.0,1.0,0.0
Unai Marrero,Real Sociedad B,s2122,Goalkeeper,171.0,0.0,0.0,0.0,0.0
Unai Núñez,Athletic Club,s2122,Defender,620.0,0.0,0.0,2.0,0.0
Unai Núñez,Athletic Club,s2425,CB,90.0,0.0,0.0,0.0,0.0
Unai Núñez,Celta de Vigo,s2223,   D(C),2070.0,0.0,0.0,6.0,0.0
Unai Núñez,Celta de Vigo,s2324,Not Available,2802.0,1.0,0.0,4.0,0.0
Unai Ropero,Alavés,s2122,Forward,11.0,0.0,0.0,0.0,0.0
Unai Simón,Athletic Club,s2122,Goalkeeper,3060.0,0.0,0.0,3.0,0.0
Unai Simón,Athletic Club,s2223,   GK,1936.0,0.0,0.0,1.0,0.0
Unai Simón,Athletic Club,s2324,Not Available,3184.0,0.0,0.0,2.0,0.0
Unai Vencedor,Athletic Club,s2122,Midfielder,2396.0,0.0,0.0,4.0,0.0
Unai Vencedor,Athletic Club,s2223,   DMC,142.0,0.0,0.0,2.0,0.0
Urko González,Real Sociedad,s2324,Not Available,154.0,0.0,0.0,1.0,0.0
Urko González,Real Sociedad,s2425,CM,45.0,0.0,0.0,1.0,0.0
Urko González de Zárate,Real Sociedad B,s2122,Defender,3028.0,0.0,1.0,4.0,0.0
Uros Racic,Valencia,s2122,Midfielder,1198.0,0.0,0.0,1.0,1.0
Valentin Rosier,Leganés,s2425,RB,90.0,0.0,0.0,1.0,0.0
Valentino Fattore,Sevilla,s2122,Defender,1.0,0.0,0.0,0.0,0.0
Valentín Barco,Sevilla,s2425,"LB,WB",90.0,0.0,0.0,0.0,0.0
Valentín Castellanos,Girona,s2223,   AM(R) FW,1840.0,6.0,0.0,7.0,0.0
Valery Fernández,Girona,s2223,   D(R) M(L),661.0,0.0,2.0,1.0,0.0
Valery Fernández,Girona,s2324,Not Available,486.0,2.0,0.0,1.0,0.0
Valery Fernández,Mallorca,s2425,"RM,RB",45.0,0.0,0.0,1.0,0.0
Varazdat Haroyan,Cádiz,s2122,Defender,1437.0,1.0,0.0,9.0,0.0
Vedat Muriqi,Mallorca,s2122,Forward,1439.0,5.0,3.0,6.0,0.0
Vedat Muriqi,Mallorca,s2223,   FW,1923.0,10.0,2.0,5.0,1.0
Vedat Muriqi,Mallorca,s2324,Not Available,2329.0,7.0,2.0,5.0,0.0
Vedat Muriqi,Mallorca,s2425,FW,90.0,1.0,0.0,0.0,0.0
Vicente Guaita,Celta de Vigo,s2324,Not Available,2402.0,0.0,0.0,2.0,0.0
Vicente Guaita,Celta de Vigo,s2425,GK,90.0,0.0,0.0,0.0,0.0
Vicente Iborra,Villarreal,s2122,Midfielder,1031.0,0.0,1.0,4.0,0.0
Victor Chust,Cádiz,s2122,Defender,1829.0,0.0,0.0,2.0,0.0
Victor Chust,Cádiz,s2223,   D(C),852.0,1.0,0.0,3.0,0.0
Victor Chust,Cádiz,s2324,Not Available,1870.0,0.0,1.0,3.0,2.0
Victor Mollejo,Tenerife,s2122,Forward,2459.0,3.0,2.0,8.0,1.0
Victor Wehbi Aznar Ussen,Cádiz,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Viktor Tsigankov,Girona,s2324,Not Available,2067.0,8.0,7.0,0.0,0.0
Viktor Tsygankov,Girona,s2223,   AM(CLR),361.0,1.0,3.0,0.0,0.0
Viktor Tsyhankov,Girona,s2425,RW,67.0,0.0,0.0,0.0,0.0
Vinicius Souza,Espanyol,s2223,   DMC,1985.0,0.0,0.0,5.0,1.0
Vinícius Júnior,Real Madrid,s2122,Forward,2699.0,17.0,10.0,6.0,0.0
Vinícius Júnior,Real Madrid,s2223,   AM(L) FW,2122.0,8.0,4.0,8.0,0.0
Vinícius Júnior,Real Madrid,s2324,Not Available,1872.0,15.0,5.0,7.0,0.0
Vinícius Júnior,Real Madrid,s2425,LW,87.0,0.0,1.0,0.0,0.0
Viti,Las Palmas,s2425,RB,15.0,0.0,0.0,1.0,0.0
Vitor Roque,Barcelona,s2324,Not Available,319.0,2.0,0.0,2.0,1.0
Vitor Roque,Real Betis,s2425,FW,34.0,0.0,0.0,0.0,0.0
Víctor Camarasa,Real Betis,s2122,Midfielder,102.0,0.0,0.0,0.0,0.0
Víctor Díaz,Granada,s2122,Defender,1504.0,1.0,0.0,5.0,0.0
Víctor Díaz,Granada,s2324,Not Available,161.0,0.0,0.0,1.0,0.0
Víctor Gómez,Málaga,s2122,Defender,3007.0,0.0,5.0,7.0,1.0
Víctor Laguardia,Alavés,s2122,Defender,3044.0,3.0,2.0,9.0,0.0
Víctor Machín Pérez,Getafe,s2122,Forward,216.0,0.0,0.0,0.0,0.0
Víctor Meseguer,Valladolid,s2425,CM,22.0,0.0,0.0,0.0,0.0
Víctor Ruiz,Real Betis,s2122,Defender,1425.0,0.0,0.0,2.0,0.0
Víctor Ruiz,Real Betis,s2223,   D(C),550.0,0.0,0.0,0.0,0.0
Walid Cheddira,Espanyol,s2425,FW,27.0,0.0,0.0,0.0,0.0
William Carvalho,Real Betis,s2223,   DMC,1614.0,2.0,0.0,5.0,1.0
William Carvalho,Real Betis,s2324,Not Available,669.0,1.0,3.0,2.0,0.0
William Carvalho,Real Betis,s2425,DM,76.0,0.0,0.0,0.0,0.0
William Silva de Carvalho,Real Betis,s2122,Midfielder,1803.0,2.0,3.0,6.0,0.0
Willian José,Real Betis,s2223,   FW,376.0,1.0,0.0,0.0,0.0
Willian José,Real Betis,s2324,Not Available,1978.0,10.0,5.0,0.0,1.0
Willian José Da Silva,Real Betis,s2122,Forward,1610.0,8.0,4.0,1.0,0.0
Williot Swedberg,Celta de Vigo,s2223,   Midfielder,34.0,0.0,0.0,1.0,0.0
Williot Swedberg,Celta de Vigo,s2324,Not Available,434.0,5.0,0.0,1.0,0.0
Williot Swedberg,Celta de Vigo,s2425,CB,45.0,1.0,1.0,0.0,0.0
Willy Kambwala,Villarreal,s2425,CB,90.0,0.0,0.0,0.0,0.0
Wilson Manafa,Granada,s2324,Not Available,241.0,0.0,0.0,1.0,0.0
Xeber Alkain,Alavés,s2324,Not Available,300.0,0.0,0.0,1.0,0.0
Yacine Qasmi,Leganés,s2122,Forward,681.0,3.0,0.0,5.0,0.0
Yan Couto,Girona,s2223,   D(R) M(R),682.0,0.0,1.0,1.0,0.0
Yan Couto,Girona,s2324,Not Available,2245.0,1.0,8.0,8.0,0.0
Yan Eteki,Granada,s2122,Midfielder,337.0,0.0,0.0,3.0,0.0
Yangel Herrera,Espanyol,s2122,Midfielder,1650.0,1.0,1.0,5.0,1.0
Yangel Herrera,Girona,s2223,   M(C),779.0,2.0,2.0,2.0,0.0
Yangel Herrera,Girona,s2324,Not Available,2120.0,5.0,0.0,9.0,0.0
Yangel Herrera,Girona,s2425,RM,70.0,0.0,0.0,0.0,0.0
Yannick Carrasco,Atlético Madrid,s2122,Midfielder,2589.0,6.0,6.0,5.0,0.0
Yannick Carrasco,Atlético Madrid,s2223,   D(L) M(CLR) FW,1341.0,2.0,0.0,1.0,0.0
Yannick Carrasco,Atlético Madrid,s2324,Not Available,223.0,0.0,1.0,0.0,0.0
Yarek Gasiorowski,Valencia,s2324,Not Available,732.0,0.0,0.0,1.0,0.0
Yarek Gasiorowski,Valencia,s2425,CB,90.0,0.0,0.0,0.0,0.0
Yaser Asprilla,Girona,s2425,"RM,FW",17.0,0.0,0.0,0.0,0.0
Yassin Fekir,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Yassine Bounou,Sevilla,s2122,Goalkeeper,2790.0,0.0,2.0,2.0,0.0
Yassine Bounou,Sevilla,s2223,   GK,1974.0,0.0,0.0,2.0,0.0
Yeray Álvarez,Athletic Club,s2122,Defender,1859.0,0.0,0.0,6.0,0.0
Yeray Álvarez,Athletic Club,s2223,   D(C),1720.0,1.0,1.0,5.0,1.0
Yeray Álvarez,Athletic Club,s2324,Not Available,1155.0,0.0,0.0,1.0,1.0
Yeray Álvarez,Athletic Club,s2425,CB,90.0,0.0,0.0,0.0,0.0
Yeremy Pino,Villarreal,s2223,   AM(LR),1481.0,3.0,1.0,3.0,0.0
Yerson Mosquera,Villarreal,s2324,Not Available,1228.0,2.0,1.0,4.0,0.0
Yoel Ramírez,Osasuna,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Youba Diarra,Cádiz,s2223,   Midfielder,39.0,0.0,0.0,1.0,0.0
